"CL","LAST-NONSPEC-TEAM","CURRENT-TEAM","NAME-CLEAN","NAME-RAW","SCORE-CURRENT","SCORE-SUM","CAPTURES-CURRENT","CAPTURES-SUM","RETURNS-CURRENT","RETURNS-SUM","BC-CURRENT","BC-SUM","ASSISTS-CURRENT","ASSISTS-SUM","FLAGHOLD-CURRENT","FLAGHOLD-SUM","FLAGGRABS-CURRENT","FLAGGRABS-SUM","MINEGRABS-TOTAL","MINEGRABS-REDBASE","MINEGRABS-BLUEBASE","MINEGRABS-NEUTRAL","ACCURACY-WEIRD","KILLS","DEATHS","TOTALKILLS-MOH","PING-CURRENT","PING-MEAN","PING-MEAN-DEVIATION","TIME-CURRENT","TIME-SUM","GLICKO2-RATING","GLICKO2-DEVIATION","DFA-KILLS","DFA-RETURNS","RED-KILLS","RED-RETURNS","YEL-KILLS","YEL-RETURNS","BLU-KILLS","BLU-RETURNS","DBS-KILLS","DBS-RETURNS","DBS-ATTEMPTS","BS-KILLS","BS-RETURNS","MINE-KILLS","MINE-RETURNS","UPCUT-KILLS","UPCUT-RETURNS","YDFA-KILLS","YDFA-RETURNS","BLUBS-KILLS","BLUBS-RETURNS","DOOM-KILLS","DOOM-RETURNS","TUR-KILLS","TUR-RETURNS","UNKN-KILLS","UNKN-RETURNS","IDLE-KILLS","IDLE-RETURNS"
"14","Blue","Blue","s","s","892","892","0","0","20","20","7","7","4","4","72160","72160","1","1","0","0","0","0","0","36","19","","108","107.49605821710128","0.8300833900590259","26","26","1714","83","12","3","10","7","3","3","0","0","3","2","7","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Blue","Blue","[dA] kowe","^0^X998181^X73292d[dA] kowe","741","741","0","0","15","15","5","5","4","4","17210","17210","1","1","1","0","1","0","0","36","36","","86","86","0.9396591772098721","26","26","1432","72","19","2","8","6","4","3","0","0","1","1","4","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Blue","Blue","yuki","yuki","644","644","4","4","0","0","6","6","0","0","583750","583750","10","10","4","3","1","0","90","24","12","","116","116.46606060606061","0.7826138774487645","26","26","1649","93","4","0","6","0","10","0","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Blue","Blue","[DBD]ew0k","^6^6^1[^7DBD^1]^7ew^10^7k","610","610","3","3","3","3","3","3","0","0","648320","648320","10","10","1","1","0","0","800","24","19","","116","114.12848484848485","4.9735519416647405","26","26","1527","77","12","3","4","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"12","Blue","Blue","StrayedJack","^0^1^xfc0S^xfd4tray^xfd7e^xff8d^0^1^x800Jack","396","396","0","0","0","0","22","22","0","0","4130","4130","1","1","16","0","16","0","0","32","37","","99","103.39902971497878","8.300505162922258","26","26","1371","63","11","0","6","0","10","0","0","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Blue","Blue","link","link","352","352","0","0","2","2","10","10","2","2","117760","117760","3","3","6","6","0","0","0","20","37","","97","97.27454545454546","6.271756358763583","26","26","1362","87","9","1","8","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Red","Red","-<(TFJ)>-Captain_Apple","^3^3^x049-<(TFJ)>-^xf80C^x049aptain_Apple","444","444","0","0","3","3","33","33","0","0","19280","19280","3","3","24","24","0","0","0","58","36","","120","119.86363636363636","5.188350481246754","26","26","1603","66","9","1","6","0","15","0","1","0","0","0","0","5","1","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Red","Red","Xan","^8^6^8Xan","334","334","1","1","1","1","3","3","0","0","713020","713020","16","16","4","0","4","0","83","10","22","","54","53.44","0.7493674099875945","26","26","1520","121","6","1","3","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Red","Red","leviticus","^y1288leviticus","319","319","0","0","6","6","4","4","1","1","29400","29400","2","2","0","0","0","0","0","32","29","","58","58.74015748031496","2.653811991350581","26","26","1522","68","18","4","7","3","4","0","0","0","1","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Red","Red","devy","devy","315","315","1","1","1","1","4","4","1","1","413660","413660","12","12","2","0","2","0","16","11","30","","109","110.94424242424242","5.03219154035358","26","26","1331","84","0","0","1","0","9","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Red","Red","[tier 3] sora","^5^6^5[^7tier 3^5] ^7sora","289","289","0","0","3","3","10","10","1","1","123020","123020","7","7","13","0","13","0","75","33","33","","84","82.27416413373861","2.714741024518356","26","26","1491","68","5","1","9","1","8","0","0","0","4","0","9","2","0","3","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"1","Red","Red","endru","endru","273","273","0","0","5","5","4","4","0","0","34610","34610","4","4","0","0","0","0","0","16","22","","108","109.49515151515152","4.743382069988847","26","26","1464","89","5","2","7","2","3","0","0","0","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Spectator","Spectator","Padawan (10)","^0^1^0P^5^1^5a^0^2^0d^7^2^7a^3^2^3w^6^7^6an ^7(^210^7)","741","741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Spectator","Spectator","Padawan (9)","^0^1^0P^5^1^5a^0^2^0d^7^2^7a^3^2^3w^6^1^6an ^7(^29^7)","396","396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
