"CL","LAST-NONSPEC-TEAM","CURRENT-TEAM","NAME-CLEAN","NAME-RAW","SCORE-CURRENT","SCORE-SUM","CAPTURES-CURRENT","CAPTURES-SUM","RETURNS-CURRENT","RETURNS-SUM","BC-CURRENT","BC-SUM","ASSISTS-CURRENT","ASSISTS-SUM","FLAGHOLD-CURRENT","FLAGHOLD-SUM","FLAGGRABS-CURRENT","FLAGGRABS-SUM","MINEGRABS-TOTAL","MINEGRABS-REDBASE","MINEGRABS-BLUEBASE","MINEGRABS-NEUTRAL","ACCURACY-WEIRD","KILLS","DEATHS","TOTALKILLS-MOH","PING-CURRENT","PING-MEAN","PING-MEAN-DEVIATION","TIME-CURRENT","TIME-SUM","GLICKO2-RATING","GLICKO2-DEVIATION","DFA-KILLS","DFA-RETURNS","RED-KILLS","RED-RETURNS","YEL-KILLS","YEL-RETURNS","BLU-KILLS","BLU-RETURNS","DBS-KILLS","DBS-RETURNS","DBS-ATTEMPTS","BS-KILLS","BS-RETURNS","MINE-KILLS","MINE-RETURNS","UPCUT-KILLS","UPCUT-RETURNS","YDFA-KILLS","YDFA-RETURNS","BLUBS-KILLS","BLUBS-RETURNS","DOOM-KILLS","DOOM-RETURNS","TUR-KILLS","TUR-RETURNS","UNKN-KILLS","UNKN-RETURNS","IDLE-KILLS","IDLE-RETURNS"
"18","Blue","Blue","njO* masked","njO* masked","174","174","0","0","4","4","2","2","0","0","0","0","0","0","1","0","1","0","0","12","21","","82","82.78466076696165","3.243909762715012","21","21","1414","120","5","1","3","2","4","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Blue","Blue","Donnie Darko","^0^x154^ya4c4Donnie Darko","148","148","0","0","4","4","1","1","0","0","9690","9690","1","1","1","1","0","0","33","8","8","","94","94.68339768339769","5.026329111522984","12","12","1444","144","3","2","3","1","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Blue","Blue","pi > batcher","^0^Xfa0004^Xfb0282pi > batcher","132","132","0","0","2","2","9","9","0","0","510","510","2","2","8","3","5","0","0","14","13","","104","102.6711590296496","1.1277932100233619","11","11","1372","124","4","0","1","1","3","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"15","Blue","Blue","Ori666","^0^X4f072e^X4f072eOri^X000000666","109","109","0","0","0","0","3","3","0","0","286110","286110","8","8","3","3","0","0","0","4","14","","85","86.46606914212548","0.9139345456508858","12","12","1360","155","1","0","0","0","2","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Blue","Blue","Padawan (3)","Padawan ^7(^23^7)","108","108","0","0","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","11","6","","111","112.90253411306043","1.5938030001296473","8","8","1682","140","2","1","2","1","2","0","0","0","5","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Blue","Blue","link","link","81","81","0","0","0","0","1","1","0","0","228020","228020","5","5","1","1","0","0","0","4","8","","100","99.50706713780919","2.1273383440631832","9","9","1356","207","1","0","0","0","1","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Blue","Blue","Grassland Lime","^2^8^2Grassland Lime","70","70","0","0","0","0","2","2","0","0","206640","206640","6","6","1","0","1","0","0","3","11","","54","54.115334207077325","2.8477879000536968","12","12","1397","155","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Blue","Blue","njO* amor","^4nj^7O^4* amor","39","39","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","2","","109","108.91028446389497","1.158473362564612","5","7","1703","207","1","0","0","0","1","0","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Blue","Blue","Padawan (26)","Padawan ^7(^226^7)","38","38","0","0","0","0","0","0","0","0","33990","33990","1","1","1","0","1","0","0","3","9","","122","119.41685144124169","5.846452091650987","7","7","1406","151","1","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Blue","Spectator","Sword-5","^0^x98b^xbdcSword-5","26","26","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","3","","19","19.077981651376145","1.072325587124052","7","7","1289","251","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Blue","Blue","S","S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","70","71.4","0.8","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Spectator","Spectator","Padawan (9)","^0^1^0P^5^0^5a^0^0^0d^0^0^0a^4^2^4w^0^2^0an ^7(^29^7)","463","463","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Spectator","Spectator","Padawan (10)","^0^1^0P^5^0^5a^0^0^0d^0^0^0a^4^2^4w^0^2^0an ^7(^210^7)","257","257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Spectator","Spectator","...Kyosuke...","^4.^6.^7.Kyosuke.^6.^4.","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Spectator","Spectator","Padawan (12)","Padawan ^7(^212^7)","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Spectator","Spectator","phen","phen","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Spectator","Spectator","Padawan (21)","Padawan ^7(^221^7)","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Spectator","Spectator","INTER'S BIGGEST FAN <3333333","INTER'S BIGGEST FAN ^1<3333333","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1","Spectator","Spectator","Padawan","Padawan","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Spectator","Spectator","eggy wets","^3eggy wets","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","Spectator","Spectator","NWH: jk2t.ddns.net","NWH: ^2jk2t.ddns.net^7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
